"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ARHGEF10L",50.1248931340841,-0.72035696066149,0.135265392520009,-5.32550822676193,1.0067115954061e-07,2.10461198053738e-06
"ARHGEF11",23.4770344291471,-0.700103292930202,0.158516517550657,-4.41659521511044,1.00267744386854e-05,9.70396476743996e-05
"ARHGEF12",166.276464187576,-0.331639685370198,0.0784215636022925,-4.22893487628068,2.34800294887687e-05,0.00019702807353619
"ARHGEF15",22.3304388922205,-0.67212120028455,0.151154644134092,-4.44657988601594,8.72482303864295e-06,8.71631420897286e-05
"ARHGEF17",35.8376982638031,-0.258081061098565,0.0864231221644506,-2.98625014504191,0.00282421520556731,0.00985847284208124
"ARHGEF7",168.055970819691,-0.263704642708378,0.0704550977268366,-3.74287526689402,0.000181926548063574,0.00107152403386228
"ARID5B",516.249213726924,-0.213841646511396,0.047178344107809,-4.53262297682043,5.82557397376077e-06,6.28680458740455e-05
"ARL15",58.2491149847492,-0.598342984012817,0.121528493872437,-4.92347897144906,8.50190166707051e-07,1.28658891477702e-05
"ARMC12",73.9612373187573,-0.456181434964577,0.124762039103877,-3.6564121446008,0.000255770014767418,0.00141214315367235
"ARMCX1",17.1832680199681,-0.590054713348654,0.125332204015285,-4.70792577202817,2.5025018874932e-06,3.12838631218547e-05
"ARMCX3",224.808605276333,-0.269516558733224,0.0636971099524282,-4.23122114856562,2.32426012187031e-05,0.000195528566285198
"ARNTL",110.007617954021,-0.511471542260379,0.0871197001361079,-5.87090567875352,4.33420817873824e-09,1.60329584211826e-07
"ARPIN",38.4717927292477,-0.448518855479198,0.105856032596072,-4.23706466678822,2.26460928569704e-05,0.000191699443668916
"ARRB2",279.187984745946,-0.340347152414086,0.10391889264763,-3.27512297083592,0.00105615988765358,0.00448068850713052
"ARRDC3",120.339649116621,-0.585426224711619,0.120424918402999,-4.86133793964887,1.16595011864466e-06,1.68040668073495e-05
"ARRDC4",21.8605576490081,-0.741202913764997,0.248610276000363,-2.98138486344754,0.00286947924417282,0.00999290143688531
"ARSK",62.4108983549547,-0.391935195029163,0.103249646935558,-3.79599549888809,0.000147052166034436,0.000894198034283374
"ASAH1",516.652115929147,-0.389089397036316,0.129566282689301,-3.00301427933492,0.00267319888369736,0.00944019876271485
"ASAP2",38.0934547555114,-0.348141595953086,0.107941336095127,-3.22528522017063,0.00125847223745285,0.00516458390944827
"ASGR2",49.1949294860624,-1.57637794819283,0.368421479418025,-4.2787351885209,1.87958318679397e-05,0.00016414778164612
"ASH1L",162.532607614789,-0.267211535220709,0.0566683303965516,-4.71535923770518,2.41284655671024e-06,3.03130920714247e-05
"ASL",60.2722343892383,-0.7580536792912,0.172727281628395,-4.38873160131167,1.14013673895246e-05,0.000107835234038565
"ASPA",21.3571955399827,-1.40395585982412,0.351467846999581,-3.99454991917311,6.48172644414939e-05,0.000460783396141944
"ASPH",215.614412255121,-0.384405853064326,0.0993512791930586,-3.86915856732304,0.000109211601240566,0.000703954934037084
"ASS1",6.41392875533283,-2.29945572724116,0.732874625890325,-3.13758403689811,0.00170346434118178,0.00657746668178825
"ATF2",105.506256328751,-0.178504437230168,0.0595065683031465,-2.99974342867171,0.0027020711091579,0.00951440533068636
"ATG2A",34.9459650546651,-0.520105916079086,0.154810154542559,-3.3596369541515,0.000780449576675395,0.00352911613330602
"ATG4C",115.144401034722,-0.312655848594758,0.102373818034256,-3.05406064361239,0.00225766438194535,0.00824992392203469
"ATG9A",46.1755295742403,-0.383737927236332,0.0908402494871001,-4.22431608678954,2.3966747718048e-05,0.000199993407779289
"ATL2",148.508274293017,-0.35908451538787,0.0971278499294917,-3.69702938599528,0.000218137100034376,0.00124354955529015
"ATN1",141.822314039018,-0.251860402603284,0.0608279759224963,-4.14053564636428,3.46495756413518e-05,0.000270665850590297
"ATP10D",63.923999032902,-0.254057409454555,0.0752726370014752,-3.37516286893969,0.000737720175377546,0.00337254362358489
