"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"LOC107506715",14.3459994586832,1.55886955710648,0.203286407588869,7.66834131015377,1.74234747418161e-14,1.05253626963062e-11
"KDM6A",92.2797965798072,-0.518819946097686,0.0677894468452727,-7.65340285607989,1.95729511178487e-14,1.13097617546178e-11
"LOC107502967",917.55383314405,-4.08504834694273,0.580944155986413,-7.03174015066307,2.03973414833051e-12,1.12950278463802e-09
"ERI2",52.8993132989789,0.779156340457264,0.113370732267072,6.87264097952349,6.30240430446183e-12,3.35035812825191e-09
"RBM34",222.211045993566,-0.490347400289882,0.0743225651216989,-6.59755754510043,4.17986473882758e-11,2.13655393765456e-08
"GGPS1",67.9548155389745,-0.524750659408661,0.0799167157758621,-6.56621902331922,5.16088899652753e-11,2.54030425051299e-08
"GALNT2",76.4115897710614,0.523191937867051,0.081369714358634,6.42981165647334,1.27762151275133e-10,6.0641392515947e-08
"ERO1B",123.926317747628,0.574387272190401,0.0913911080094193,6.28493608077496,3.27988612022234e-10,1.50309263923293e-07
"TMEM63A",17.7546769562914,0.825342340665468,0.132722803626292,6.21854209009468,5.01795350885932e-10,2.22295340442468e-07
"CAPN2",88.4861490933888,-0.713231317981518,0.116224759552501,-6.13665556915465,8.42768321663641e-10,3.61302935319671e-07
"EFCAB2",28.5687812339312,0.855029964614506,0.139780446663277,6.11694972383531,9.53834425861198e-10,3.96139359990479e-07
"REXO5",34.9358229057031,0.762589324853178,0.127189726147857,5.99568336177304,2.02631508782316e-09,8.16052349005144e-07
"ACTN2",27.8209284357812,0.999003071705113,0.175964584217684,5.67729623632252,1.36840378752438e-08,5.34884892241147e-06
"ABCB10",77.3843039394332,0.582589716166181,0.104099349201068,5.59647798605264,2.18750082892589e-08,8.30625314755002e-06
"KDM5C",140.290843333768,-0.353231192274285,0.0657351524777101,-5.37355096870066,7.72009697071725e-08,2.85000246502312e-05
"SPRTN",15.6295741122459,-0.729164798647328,0.136995801715629,-5.32253389896504,1.02331706777681e-07,3.67564427858209e-05
"EXO1",95.5337083417008,-0.849052335934675,0.169222281642825,-5.01737908088697,5.23811487842074e-07,0.000183196175616346
"NUP133",26.6644520655942,-0.739736270873463,0.152257195496993,-4.8584651021506,1.18299254330858e-06,0.000403127458989002
"ZCCHC13",5.76315684186301,-1.20599892626663,0.251277235984777,-4.79947545403472,1.59081730680263e-06,0.000528549050185174
"SDCCAG8",109.484211700987,-0.466726514504951,0.0983736645521736,-4.74442541740851,2.09099000277109e-06,0.000677786759434824
"KIAA1671",67.2325200574427,0.472963575343093,0.100458421054827,4.70805304699108,2.50094025521094e-06,0.000791368952184603
"SCCPDH",38.7589958784939,-0.686613218482721,0.150131487431716,-4.57341248147569,4.79844162584824e-06,0.00148305323738426
"RHOU",1.98564254638139,1.79672015188772,0.418365697688323,4.29461631729245,1.74995714175454e-05,0.00528566600316314
"PITRM1",8.50205265513464,-1.13636866671767,0.27397891450572,-4.14765008018143,3.35905271470685e-05,0.00992040235076757
"DEGS1",147.704482394534,-0.348771415185654,0.0842755972165837,-4.13846269507092,3.49640708180419e-05,0.0101015761124299
"TFPI2",329.048795616968,0.502342496274069,0.127355553387295,3.944409826766,7.9996747879015e-05,0.0226203570066406
"GSPT2",25.2019530739526,-0.358082239588294,0.0912822444508485,-3.9228027503323,8.75248058673016e-05,0.0242334306245091
"MAP3K21",3.82654579760442,1.77368737606913,0.452829175223496,3.91690172170049,8.96942927349179e-05,0.0243272887846339
"VANGL1",20.259609671788,0.600688071462542,0.154007856009971,3.90037292268812,9.60446294680126e-05,0.0255286625125977
"SHROOM2",5.39419954078393,1.06177912030722,0.273420678523335,3.88331682168875,0.00010304116502396,0.0268513153562438
"FKTN",34.0863141254428,-0.323860944473057,0.083747485729238,-3.86711244705452,0.000110131653928634,0.0281471092444528
"LOC107519609",79.5567750540359,0.362616827012097,0.0959764507683037,3.77818542058289,0.000157975242660659,0.0391524215937519
"RAVER2",28.702228421181,0.369531973398076,0.0978518761605864,3.77644239331324,0.000159084331532175,0.0391524215937519
"KDM6B",75.0695964080152,0.330529137744445,0.0898577930992975,3.67835806271353,0.000234740263672326,0.056721783712822
"MRPL3",43.4709230952478,-0.322861969620314,0.0881459777307495,-3.66281001053193,0.00024946356470316,0.0581643995597367
"TASOR2",80.7014363877659,-0.341179750248603,0.0930471881093572,-3.66673896526157,0.000245663343347841,0.0581643995597367
"LMO7",41.9976295954873,0.753244640545418,0.20704919859747,3.6379983387901,0.000274765197013206,0.0618920248865339
"MAP10",5.13282632919198,-0.783244048381363,0.215100825772356,-3.64128796609214,0.000271277496688499,0.0618920248865339
"PALMD",20.1298102198474,1.18058407977515,0.327011794233446,3.61021865447567,0.000305938991618845,0.0677654866435743
"CD34",14.5743576328125,0.587925702858466,0.163991039204867,3.58510870904351,0.000336937828223208,0.0734082579850235
"TLE1",62.7990881703434,0.481979449830657,0.136500833712539,3.53096341408192,0.000414049014184583,0.0887534096534372
"ID4",38.5360074314667,0.502818086375876,0.142590988573068,3.52629637684444,0.000421415083993299,0.088898515337634
"KIF26A",15.6276099802795,0.559685048637327,0.159036753400622,3.51921827294507,0.000432820453112701,0.0898778722166844
"LOC107517092",7.36461780292674,0.738092909033365,0.210415340537854,3.50779038803295,0.000451844917135859,0.0923849069036241
"CNIH3",6.59347330863032,-0.629680099955687,0.179879577857059,-3.5005646969889,0.000464273528893598,0.0934878060453926
"C1QTNF5",51.4194460000673,0.415816808524164,0.119098140406016,3.49137952201946,0.00048053313122208,0.0953176912528574
"EGFR",7.483934455574,1.34956867345853,0.387423059543274,3.48344952685448,0.00049499644799601,0.0967426881451025
"MGME1",81.2773905293581,-0.236586357347464,0.069093620165388,-3.42414186405564,0.000616744160960697,0.118790288393734
"COQ8A",13.0580316997275,1.07181526920279,0.316236091190808,3.3892882534906,0.000700743055436076,0.131251392059528
"CUNH2orf76",19.844779653524,-0.467696062178369,0.137999571176699,-3.38911243122281,0.000701192538467006,0.131251392059528
"HEATR1",63.526679226369,0.38049026419721,0.112892378680603,3.37038043350738,0.000750644736057562,0.138556507530625
"TAF5L",35.376129023661,0.552879362729439,0.164658586695044,3.35773173951383,0.000785848393825663,0.143067467862234
"LDOC1",19.0406436505931,0.518058300056053,0.155054178952281,3.34114374444232,0.000834340146325323,0.147845073928847
"PTPRU",30.7998433093396,0.861481946665483,0.257709247572187,3.34284452258227,0.000829243469963777,0.147845073928847
"LOC107517572",6.48850975055409,1.09219008876731,0.327929464318443,3.33056406211402,0.000866702179751533,0.151558841696025
"POLQ",41.2713647559661,-0.46647989419431,0.141146454554157,-3.30493525797579,0.00094998341568437,0.163964670057731
"TENT5C",328.384338271072,-0.434386791143354,0.132470895733037,-3.27911114920483,0.00104134612221101,0.177429358515184
"ALAS2",114.191736150104,-0.949420032649279,0.291199151010324,-3.26038049683606,0.00111262842299831,0.181538683713265
"BTD",57.853678399578,0.447757216724569,0.13754927598624,3.25524953522374,0.00113292775994398,0.181538683713265
"CDKN3",123.774868159416,-0.288787421086984,0.0888129215030336,-3.25163744418789,0.00114742283159626,0.181538683713265
"CIITA",149.700440686672,-0.289178529177185,0.0887126713645282,-3.25972067720658,0.0011152198544732,0.181538683713265
"PHRF1",76.9354258542073,0.199234496023071,0.0611324300104266,3.25906390420093,0.00111780486149797,0.181538683713265
"TTC13",20.0746161601952,-0.34555686964121,0.106268124431383,-3.25174525748157,0.00114698771389187,0.181538683713265
"LBR",144.357968739149,-0.220491557621009,0.0679123776519009,-3.24670649511322,0.00116748720638598,0.18254005850435
"TAMM41",19.2428289670541,-0.371594608300099,0.114674769433374,-3.24042167371435,0.00119353057143367,0.184442108073878
"ZNF609",79.2308062146011,0.243722980790041,0.0754926076734654,3.22843505213434,0.00124469519309357,0.190137920876018
"LOC107500352",12.4356432280076,0.881053555222334,0.273367057096367,3.22296901675225,0.00126869275859702,0.191601440474482
"BCOR",43.7344261445598,-0.246278585932427,0.0768582753160093,-3.20432100407967,0.00135381441850385,0.199913262465735
"NID1",285.432398382346,-0.299154761165681,0.0933247909763933,-3.20552297021863,0.00134817285819512,0.199913262465735
"PHF20L1",351.638147699846,0.128945851453405,0.0403475751761731,3.19587610631811,0.00139406958867365,0.20359543773047
"CUNH1orf210",2.002462144043,1.68099897349309,0.528560026828052,3.18033693085146,0.00147103905648522,0.204279303803141
"EFCAB13",19.8359858177974,1.07978150819174,0.339009665139364,3.18510537965887,0.00144701305463414,0.204279303803141
"LOC118608089",6.41203810871619,0.761295994059381,0.239385162041515,3.18021379256312,0.00147166433443046,0.204279303803141
"MTR",75.7015872661599,0.309829306849123,0.0974478057753976,3.17943851463657,0.00147560670918747,0.204279303803141
"RWDD4",80.2116618394088,-0.207923710123246,0.0652156591118535,-3.18824823600463,0.00143137597167651,0.204279303803141
"GPR137B",72.9953861775665,0.463147691377584,0.146433189973445,3.16286008289224,0.00156227397480546,0.214047640465614
"PRKCH",205.612021706937,0.263236383490278,0.0833199416373294,3.15934430962613,0.00158124560093863,0.21443626567831
"LOC107515315",27.436653044217,0.993703405043304,0.315117175219533,3.15344095208718,0.00161357868512668,0.214444607253336
"ZFPM2",6.94236041632272,0.661713986185857,0.209682496854024,3.15579028347095,0.00160063902650458,0.214444607253336
"CNIH4",302.046417340407,-0.35234222729778,0.11217295351847,-3.14106222797961,0.00168336261120941,0.221503852504684
"NCAM1",6.94514437850775,0.683908945440052,0.218475662953414,3.13036672458059,0.00174588200427663,0.227478155263102
"AREG",18.7577059311242,1.5274190662836,0.48949782494913,3.12037967981233,0.00180618068758664,0.227976382392556
"CLDND2",8.75830893584625,0.814166083339281,0.260845623037399,3.12125644992152,0.00180081136874629,0.227976382392556
"MMRN2",16.380728758027,0.541562297927918,0.1735204076031,3.12102942477322,0.00180220025593839,0.227976382392556
"UNC5B",12.8409306763135,0.527648252577199,0.169204479757656,3.11840592715351,0.00181832178582475,0.227976382392556
"PRPS1",65.1980122500379,-0.278930987966863,0.0898630360143316,-3.10395686967863,0.00190951165118628,0.234976017076533
"UTP14A",87.3917786670008,0.310099673431667,0.0998949176802042,3.10425876143565,0.0019075641744612,0.234976017076533
"RELB",55.777255620295,0.356095889317615,0.115086869706715,3.09414870892815,0.00197378525864093,0.240656936581082
"PDE1C",20.519908549673,0.542752902561578,0.176268514506808,3.07912564010754,0.00207609107542656,0.25082954902199
"GRAP2",129.288922419224,0.406509598080988,0.132294527135633,3.07276201731474,0.00212087551828133,0.253931852594224
"ERMARD",8.84424865780164,0.506230575727131,0.165715323365726,3.05482055277353,0.00225195218293514,0.259343186420777
"FAAP24",12.057011239744,-0.540755649836423,0.177405461428138,-3.0481341751447,0.00230267088018448,0.259343186420777
"GABRA4",9.70080862935748,0.927103492673046,0.30274875965705,3.06228667533852,0.00219652977302907,0.259343186420777
"LOC107517411",442.170758053801,-0.145920259210926,0.0478377048297344,-3.05031898437205,0.00228598433488611,0.259343186420777
"MAGI1",60.3383693433782,0.340421478066949,0.111232287165431,3.06045561717755,0.00221000512825238,0.259343186420777
"PTDSS2",3.90947640635694,1.10356793374036,0.360879824188181,3.05799288232001,0.00222824868561949,0.259343186420777
"TOMM20",204.913864760903,-0.217376764729798,0.0712944338636638,-3.0490005032579,0.00229604097027167,0.259343186420777
"LOC107506822",1.98161009211065,1.48070917169383,0.486458628153825,3.04385426837493,0.00233568254807869,0.260850597176183
"LOC107508375",79.6792017588754,0.304785003857293,0.100233264499664,3.04075703189648,0.00235984175743107,0.261352474635491
"RPIA",138.810952879567,-0.229214024735669,0.0754808240643407,-3.03671863121532,0.0023916859318863,0.262690132518752
"LOC107505723",19964.6655322976,-0.829300756255284,0.273864706381044,-3.02814030772344,0.00246063811794275,0.26804820153655
"LOC107515431",24.4266283396048,-0.324755499411391,0.107563140233174,-3.01920805498418,0.00253436421590137,0.269453603434634
"PAICS",134.697278189699,-0.26221697386197,0.0867309707973523,-3.02333723987297,0.00250003469953227,0.269453603434634
"PRG4",58.0508201483408,0.624749711324893,0.206886941097532,3.01976387688177,0.002529718205294,0.269453603434634
"AKAP13",550.522234675534,0.199708584353925,0.0662279659942163,3.0154721099447,0.0025657953477539,0.27038573045377
"LIN9",50.5157472590003,-0.251010126692492,0.0832994059673842,-3.01334833997225,0.00258382150245514,0.27038573045377
"HRAS",8.65789436335109,0.623676502585777,0.208348431264609,2.99343027830954,0.00275860530036802,0.2820143418607
