"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"FAM133B",368.551591410128,0.127466171085205,0.0243403852214675,5.23681814915497,1.63368514621883e-07,2.2325792691395e-05
"FAM83H",13.7170411424971,0.365795990418963,0.0815345199984887,4.48639411166882,7.24386925865789e-06,0.000750989411246722
"FBXL14",104.376715406614,0.17484671688263,0.0341880885832244,5.11425833172859,3.14976054748599e-07,3.98726529937542e-05
"FBXO21",206.798561434698,0.190500532858481,0.0385345483448203,4.94362957504568,7.66813424058669e-07,9.22169823772955e-05
"FOS",62.9760169914606,0.391947603885444,0.09328277090291,4.20171485143155,2.64900671835802e-05,0.00230847498514301
"GATA3",28.1221767358023,0.456628727947833,0.0504611339641739,9.04911745090842,1.44128485831794e-19,2.88881528435525e-16
"GDF6",21.2032737147342,0.298908764951325,0.0781830911871407,3.8231893931624,0.000131736512383972,0.00926469764871138
"GDF9",21.9548837694839,0.459290871366381,0.0543026339723472,8.45798514304605,2.72036765449798e-17,3.63501571255474e-14
"GGA1",26.5806246380985,0.217553334318871,0.0543067842505747,4.00600656660256,6.17539328360546e-05,0.0048858736597789
"GPATCH3",30.1319359817609,0.243250015612752,0.0529470109142385,4.59421620621339,4.34378834257894e-06,0.000483688875998651
"GPD2",335.127553877418,0.149095347049533,0.0374212617201724,3.98424158341943,6.76959782432557e-05,0.00528644048281424
"GPM6A",44.6251380780978,0.251668725720952,0.0643676732288162,3.90986209531471,9.2348828008327e-05,0.00681341721244258
"HSPG2",67.8705925523277,0.221429645454251,0.0432015903814817,5.12549754532109,2.9675303292087e-07,3.7965446530919e-05
"ING5",112.540463394165,0.212689676197087,0.0421761582006512,5.04288880900971,4.58555738131735e-07,5.68514567708479e-05
"ITPRIPL2",141.750906644692,0.168960458303549,0.0375721245140834,4.49696312062993,6.89309387313209e-06,0.000727160937879707
"JOSD2",21.5964465356212,0.2788377261686,0.072733876260502,3.83367064296039,0.000126245151201359,0.00898357507897956
"KLHL3",620.173584793396,0.134707151667996,0.0268905110329394,5.00946789382273,5.45807308205e-07,6.69783539640136e-05
"LDLRAP1",235.157108132212,0.605202337268477,0.0656469429877539,9.21904828654968,2.99748800131419e-20,7.20955814076088e-17
"LOC107499912",112.657661831966,0.310477859541797,0.0452272854098026,6.86483517037492,6.65680700821705e-12,2.22374336335606e-09
"LOC107500334",114.906180276093,0.420050754574097,0.0567642788589943,7.39991351986567,1.36273215961653e-13,6.30316036598017e-11
"LOC107502447",26.4014769588372,0.319366986637326,0.0580020416952523,5.50613353087305,3.66800352454586e-08,5.65530902387032e-06
"LOC107508998",9.43936708769088,0.52725048145936,0.0803087242632999,6.56529519421475,5.19298831459e-11,1.35762777111433e-08
"LOC107510253",99.1002909771747,0.28756141477629,0.0688236084559899,4.17823798007009,2.93776179357254e-05,0.00250563995244705
"LOC107512825",445.202775435288,0.199137738672497,0.0364475707882261,5.46367657338705,4.66372918301242e-08,7.01075089436342e-06
"LOC107514024",24.938698162801,0.368107585826008,0.0657116550116848,5.60186143174376,2.12062056205825e-08,3.44629498369089e-06
"LOC107514850",14.8010534497269,0.328485907983535,0.0744828366051548,4.41022285073392,1.03264293143213e-05,0.0010263275944961
"LOC107520685",74.0270087567229,0.40751622485182,0.0531318036293662,7.66991137162495,1.72115234830906e-14,9.4084446094385e-12
"LOC118600331",24.3114684710173,0.519041312651811,0.0743698517337066,6.97918982695197,2.96887112127426e-12,1.02010411726984e-09
"LOC118603292",56.914533624711,0.432572894737612,0.111230856370533,3.88896488665541,0.000100672680512132,0.00729331117975244
"LOC118605192",1051.33088573543,0.658007232122658,0.0864670248535976,7.60992104489276,2.74263416187208e-14,1.43403993176842e-11
"LOC118607152",8.77020357651442,0.335658027460746,0.084602914382288,3.96745230245895,7.26450449664117e-05,0.00563631813397462
"LOC118607780",216.521779215841,0.585622590470492,0.0920439152847657,6.36242589918835,1.98591854992027e-10,4.87401152680432e-08
"LOC118610132",2897.20971446292,0.203595603200326,0.0514853607178462,3.95443676341486,7.67151579719098e-05,0.0058762833743324
"LOC118610178",11.5199498737526,0.534719392900485,0.0814332316971635,6.56635358509431,5.15622974463766e-11,1.35762777111433e-08
"LOC118610183",26.0164508146315,0.227427927620839,0.0597390723695877,3.80702141161167,0.000140650572176643,0.00970880398612562
"LOC118613827",22.5057208275701,0.382116838031333,0.0654870215442379,5.83500102800071,5.37902354603288e-09,1.02679582800939e-06
