"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"C5",39.8358263163675,-1.93304331276231,0.59657613196807,-3.24022904903238,0.00119433719198402,0.00493637131770676
"C6",44.906168036844,-2.12044358420976,0.645468825469222,-3.28512160547538,0.0010193836466038,0.00436376927586611
"C8B",44.3772610602165,-2.04933784050724,0.637998568367902,-3.21213548448825,0.00131752225587969,0.00534922069559448
"C8G",26.1620302656489,-1.94706977445403,0.543661729169137,-3.58139937021075,0.000341758771484693,0.00179747296992956
"C9",164.059230276608,-1.77191503782203,0.58988189656719,-3.00384712284555,0.00266589244002849,0.00942439331666032
"CCL16",6.42002041802883,-1.99774609542736,0.595010869026104,-3.3574951306305,0.00078652128825882,0.00355210402816534
"CCNA2",55.7401222306375,1.16473568485274,0.15268608060595,7.62830298760943,2.37863998281748e-14,1.10501344685782e-11
"CCNB1",159.44862246765,1.02177523723622,0.178671267383566,5.71874399392209,1.07314335746452e-08,3.28529887157586e-07
"CCNB2",87.9876547743676,1.02085121169666,0.151048738775872,6.75842261226299,1.3950212687043e-11,1.44011614227405e-09
"CCND2",219.683708074543,1.08003405073819,0.137969033686311,7.82809027418263,4.95336232509837e-15,3.88023094607853e-12
"CD300LG",147.29497809876,-1.50325468091469,0.368720576522979,-4.07694817330327,4.56306583891929e-05,0.000342345621278244
"CDC25A",26.4289986453356,1.00073284039782,0.157150912605508,6.36797345816207,1.91542051895432e-10,1.25037524759386e-08
"CDC25C",25.0777421148865,1.15598552932792,0.203693710206185,5.67511646853406,1.38594327289744e-08,4.08332003654318e-07
"CDC45",32.119224381725,1.11674180225363,0.168919285873469,6.61109710758625,3.81482128172097e-11,3.34223519793935e-09
"CDC6",33.2282357586622,1.09875170719888,0.170044670485281,6.46154745140329,1.0363764621531e-10,7.5417624844223e-09
"CDH2",29.425724585772,-1.11452119750312,0.228544375414269,-4.87660742244431,1.0792592504868e-06,1.57248308957688e-05
"CDKN1C",6.80692912117392,-1.20894804655442,0.374756424757683,-3.2259568260534,0.00125552294582245,0.00515565805412198
"CDO1",113.875441201668,-1.38951689565601,0.45928722388978,-3.02537676508385,0.00248323577715555,0.00889436547724056
"CDT1",7.1251820503774,1.05528498108417,0.205409443725318,5.13747061452222,2.78460993256415e-07,4.94435339626091e-06
"CENPE",490.586870299991,1.02839852425186,0.153413713378739,6.70343283923395,2.03579285082757e-11,1.96193486937663e-09
"CENPK",81.4562761672745,1.05142034298176,0.143052338359085,7.34989972930413,1.98355598256017e-13,4.80273000359159e-11
"CENPT",14.0817861609878,1.18812424566963,0.202071084933031,5.87973408498,4.10926091695647e-09,1.53716369750307e-07
"CENPW",34.9486569819891,1.214863709276,0.158602684104132,7.65979287259962,1.86233191538834e-14,9.5387208143179e-12
"CFB",62.199460989015,-1.56278067250946,0.415046938730684,-3.76531068338639,0.0001663421190365,0.000995138364424562
"CFI",98.7309921814335,-1.11462200492829,0.33235470546076,-3.35371212326612,0.000797352711686506,0.00358849140301764
"CGN",7.40378221318448,-1.31262361804385,0.436291462038381,-3.0085934111825,0.00262460104054167,0.00931055195974784
"CHEK2",39.2436717559088,1.02037180873713,0.172573945370076,5.91266431644129,3.36617759864659e-09,1.30312171747606e-07
"CIP2A",70.2392676831846,1.22937313957787,0.1621934333294,7.57967270525142,3.46427769535957e-14,1.39799351724556e-11
"CLEC4D",17.3130368079731,-1.13042737730577,0.250464126114398,-4.51333049104787,6.38174583307462e-06,6.76381289364029e-05
"CLEC4F",13.7329167530124,-3.92925714648418,0.705977067457473,-5.5657008245822,2.61100882107762e-08,6.85814683832163e-07
"CLECL1",54.4897466721192,-1.38547782124996,0.266313513787731,-5.20243153095967,1.96697837017927e-07,3.71840558445155e-06
"COCH",4.98510114403116,-1.24133991199071,0.309093320349685,-4.01606838538714,5.91770906293122e-05,0.000426440106012203
"COL18A1",71.2076780204722,-1.08415176059982,0.333380493160932,-3.25199519120175,0.00114597960674777,0.00477652908389986
"CPB2",83.320409129949,-2.34432068408254,0.645783638064992,-3.63019523242645,0.000283206925436753,0.00153976488539386
"CPN1",5.40535039573936,-3.19313511629385,0.928846911001292,-3.43774100820518,0.000586588453227102,0.00280689846626853
"CPN2",9.53645226352448,-2.34431498679185,0.706899297946112,-3.31633514646744,0.000912063793561949,0.00400724300193483
"CSMD2",29.6182633538589,-1.08770316604968,0.317513489881742,-3.42569119332473,0.000613237162637793,0.00290622038962544
"CUNH1orf115",6.47646798288296,-1.32106558342932,0.324462069311035,-4.07155630312808,4.6700070927794e-05,0.000349581138024414
"CUNH2orf80",6.45468296852512,-1.35905737052533,0.268441467972924,-5.06276984993394,4.13208575409679e-07,6.91293793810389e-06
"CUNH3orf85",25.2187333632778,-2.41522667567062,0.804480830084922,-3.0022178097341,0.00268020333793564,0.00945240144366761
"CXCL8",28.6798340182676,-1.14381092285067,0.252761717126961,-4.52525380762521,6.03230671305116e-06,6.46797330899375e-05
"CXCL9",145.528298412242,2.01353839627568,0.3104135014542,6.48663278769389,8.77759208602841e-11,6.67904027320581e-09
"DAB1",5.7567619879317,-1.70144304326644,0.514442436267341,-3.30735359938745,0.00094181926425905,0.0041042972259976
"DEPDC1",45.3337279305896,1.03571307825962,0.17492322920641,5.9209579136998,3.20071769899540e-09,1.24996943101237e-07
"DEPDC1B",19.752270862524,1.18563669316901,0.181829128732076,6.52060921941743,7.0022397652492e-11,5.45314777507741e-09
"DGAT2",18.2039577030503,-1.1598627984574,0.328757816993454,-3.52801587826729,0.000418687040890275,0.00212325031360845
"DIO1",6.13158060571611,-2.82767822111048,0.795807342431093,-3.55321956753035,0.000380546694503811,0.00196424043825863
"DMGDH",37.2604300402384,-1.9222674596111,0.56270103578143,-3.41614345340883,0.000635147781079209,0.00298667478835869
"DNA2",39.1498900198861,1.12579177729516,0.149940246832879,7.50826946783642,5.99140801919295e-14,2.04583539978442e-11
